home_ars5,dest_ars5,n_model,model_km_median,model_km_p10,model_km_p90,centroid_km,class_model_median,class_centroid,same_class,ba_flow
03151,02000,182,164.83925837763138,138.66634483710283,178.40238568406124,149.0783527633763,100_200,100_200,True,310.0
03151,03155,14,125.12533814463498,112.55420476667204,147.48389690759146,138.51953933254143,100_200,100_200,True,20.0
03151,03159,57,147.34893503364904,127.91741241305111,180.14087970149657,153.97223509055564,100_200,100_200,True,90.0
03151,03241,1604,75.38325821072337,55.563818355794815,102.68754508004028,81.324370909425,50_100,50_100,True,2490.0
03151,03251,12,177.30989310399445,150.1159083849693,203.61412164817307,168.7074327244078,100_200,100_200,True,20.0
03151,03252,11,121.43001790119715,103.02680511850953,133.11910115769086,128.39996409502143,100_200,100_200,True,20.0
03151,03254,99,78.46296138872287,56.816329756659904,109.8020711404821,91.89188931370612,50_100,50_100,True,150.0
03151,03256,20,122.12792677344584,111.4621627927174,157.9453216512761,131.3008105110581,100_200,100_200,True,20.0
03151,03257,11,133.03148725793642,115.48766234706437,166.86908974777253,130.32686100564004,100_200,100_200,True,10.0
03151,03351,911,51.55419292776056,33.715196840051725,72.98803497793271,48.04944620080019,50_100,25_50,False,1430.0
03151,03352,8,228.79946980159153,213.35425570759796,259.89421412999997,216.30262604411016,gt200,gt200,True,20.0
03151,03353,20,135.2317376623822,119.86088801851415,151.6287095490652,120.25338797129564,100_200,100_200,True,20.0
03151,03355,39,110.87431311579478,97.47947158939097,124.30869023296744,94.43395178019883,100_200,50_100,False,70.0
03151,03358,44,100.6479727302407,75.73055862648104,118.27290729527309,88.91555138731405,100_200,50_100,False,60.0
03151,03359,2,182.33880073080337,176.2928495094863,188.38475195212044,178.14309379647446,100_200,100_200,True,10.0
03151,03360,446,71.21046292498147,46.720632669410804,93.51565286951717,58.559596973420355,50_100,50_100,True,670.0
03151,03361,15,139.41341001162488,116.18454081144787,154.94740906563442,137.5535894505024,100_200,100_200,True,20.0
03151,03403,14,224.9124913591025,217.79884548247892,242.32646799405023,223.69743162614762,gt200,gt200,True,20.0
03151,03404,2,216.825931471887,213.28468381779578,220.36717912597823,230.20965396342496,gt200,gt200,True,10.0
03151,03454,33,279.5576287117573,260.38045913410787,296.4891500577001,282.41970823096653,gt200,gt200,True,50.0
03151,03459,1,232.26705523720378,232.26705523720378,232.26705523720378,227.65142098995614,gt200,gt200,True,10.0
03151,03460,8,212.30234730412428,191.40647347023253,229.61596608373296,209.88952686696248,gt200,gt200,True,10.0
03151,04011,36,177.25040019844943,162.7907143893721,182.89098344281325,177.67707437969398,100_200,100_200,True,50.0
03151,05111,29,381.416952215892,378.21729553430197,405.5351592495554,391.0043608019108,gt200,gt200,True,50.0
03151,05112,9,374.661070109962,368.8860424765841,400.7971823393291,382.5773359077143,gt200,gt200,True,10.0
03151,05113,15,361.16380617259904,332.3380422947132,377.05360521941327,360.40365602720976,gt200,gt200,True,20.0
03151,05124,6,348.33812496584903,338.9407811704518,353.707470154621,362.30307092236296,gt200,gt200,True,10.0
03151,05158,19,372.35310550476333,349.80655167229025,397.6724353771137,377.09143586944265,gt200,gt200,True,30.0
03151,05162,3,406.54831356421323,382.9174549497573,426.0659715782611,410.41856200327777,gt200,gt200,True,10.0
03151,05315,50,392.7938108591674,375.0112159497792,421.22397950226116,402.3750179889682,gt200,gt200,True,70.0
03151,05316,9,378.9963855936,369.45855278233813,393.2927799830936,390.0274396539496,gt200,gt200,True,10.0
03151,05334,23,470.4530903960971,453.20466935796634,501.87819288192924,476.75023758997355,gt200,gt200,True,40.0
03151,05362,9,413.06466601631837,393.2261577580058,424.45155282668014,424.68482423997443,gt200,gt200,True,10.0
03151,05374,32,350.8546872993941,325.29487849426386,373.37222273999515,357.6760916449166,gt200,gt200,True,40.0
03151,05382,4,398.9021176368141,369.45855302970983,417.82141838112557,401.17037454415873,gt200,gt200,True,10.0
03151,05515,16,272.3963749672208,262.04669812681834,289.4902091120058,279.4480274200256,gt200,gt200,True,20.0
03151,05566,3,263.0736177994179,243.33747845783563,265.04832879389204,272.8110472057918,gt200,gt200,True,10.0
03151,05711,15,195.5937967393256,181.59591329088948,208.84171402143758,200.5807956493333,100_200,gt200,False,20.0
03151,05754,17,215.16773537599698,189.18723016678746,242.2310169376882,220.77589911592665,gt200,gt200,True,30.0
03151,05758,6,179.19647961119784,161.7941983931186,200.27299943348424,183.43597959171106,100_200,100_200,True,10.0
03151,05766,9,168.44665795453938,151.48307101567036,181.4755358941318,170.26931981246057,100_200,100_200,True,20.0
03151,05770,22,159.7366632409533,133.38742036831746,177.25011962132822,167.92685181032238,100_200,100_200,True,30.0
03151,05774,8,196.6914995595314,186.20937803976872,232.31504265190497,213.70820791942123,100_200,gt200,False,10.0
03151,05911,1,331.8553070133777,331.8553070133777,331.8553070133777,341.45597617435317,gt200,gt200,True,10.0
03151,05913,9,319.5736339385809,307.4898508888114,340.0420552773676,318.5537259118016,gt200,gt200,True,20.0
03151,05974,8,256.7881409361945,231.0567951071644,270.1906173071616,258.42076026081963,gt200,gt200,True,10.0
03151,05978,7,294.7049585977288,277.1446271342262,324.749029631593,301.42045369985976,gt200,gt200,True,10.0
03151,06412,65,386.678491166091,373.1983470594154,424.1294117861927,397.71457660661906,gt200,gt200,True,90.0
03151,06414,12,406.7145466305384,397.50035144413505,424.0284124273657,419.2312266267836,gt200,gt200,True,20.0
03151,06431,17,445.9791866971038,430.9490061050673,473.67681737770926,463.3451224955427,gt200,gt200,True,20.0
03151,06432,7,419.590140007187,406.91060146267824,444.84152646836844,426.74589720942635,gt200,gt200,True,10.0
03151,06433,14,420.5247607721336,402.4094969658491,438.7115905852437,432.56417158470754,gt200,gt200,True,20.0
03151,06434,18,372.5087377208574,363.360944884142,394.27625810211424,382.62902837033886,gt200,gt200,True,30.0
03151,06436,15,390.19045982293244,374.7380512090903,424.49906125114364,408.4924054885704,gt200,gt200,True,20.0
03151,06438,11,399.7400213184682,375.6938522925465,419.09663779471623,403.96877855977544,gt200,gt200,True,20.0
03151,06611,11,197.09072311050284,182.08730413771488,221.548905941387,209.9809429713713,100_200,gt200,False,20.0
03151,06633,14,199.31965265945146,171.19763848298865,209.60128752657042,201.2045479715457,100_200,gt200,False,20.0
03151,08111,29,559.3066654988589,541.4189213286566,594.4812556440626,565.6208426073637,gt200,gt200,True,50.0
03151,08115,74,571.9838598748166,551.6104903815167,600.8314913772008,584.3514792067026,gt200,gt200,True,110.0
03151,08116,19,576.872525564979,549.6983929982529,600.4632339439637,579.6513200263722,gt200,gt200,True,30.0
03151,08118,20,539.7628307679661,519.9192101375055,556.068072916402,543.3276605275797,gt200,gt200,True,40.0
03151,08119,21,540.318564373891,519.8048491398922,576.8584165866755,541.6916075554519,gt200,gt200,True,30.0
03151,08125,25,509.22124180467836,477.14661949671427,533.8256237907997,508.6419801366294,gt200,gt200,True,50.0
03151,08136,6,530.7637900452441,519.7913697892933,542.5523689707834,537.3535543942286,gt200,gt200,True,10.0
03151,08212,11,543.7156559736379,522.084212070346,558.4455628979609,553.5429330009079,gt200,gt200,True,20.0
03151,08222,4,499.69908774228867,484.92558205085834,514.5517762891368,484.82976258486616,gt200,gt200,True,10.0
03151,08226,9,492.3800395562071,474.5425820968811,516.5294243518498,493.6168767494067,gt200,gt200,True,10.0
03151,08421,4,615.0780548295305,591.3878542163125,636.1395806591013,608.6073737289015,gt200,gt200,True,10.0
03151,09161,31,552.950571996177,534.5474575867928,560.9560826298758,557.7998041321234,gt200,gt200,True,40.0
03151,09162,66,640.5293241743477,623.363631175207,654.3296986333041,645.9797241712379,gt200,gt200,True,110.0
03151,09176,21,534.5611722820755,509.4861044105654,554.0584594727609,537.0044834933685,gt200,gt200,True,30.0
03151,09184,62,650.3986914786846,627.4885100864856,676.77047732891,658.3752991381234,gt200,gt200,True,100.0
03151,09274,6,608.3508252411501,579.3034531261261,619.7571133203497,599.8299846732559,gt200,gt200,True,20.0
03151,09564,18,450.9862284741057,428.2700263013515,451.93427742591416,456.6810810569689,gt200,gt200,True,20.0
03151,11000,177,247.6975142943622,220.43682336061494,261.5569250021246,247.06199531234336,gt200,gt200,True,290.0
03151,12054,8,217.91458864895213,199.04307014962873,227.82934555771612,215.20353011393377,gt200,gt200,True,10.0
03151,12067,5,314.9750487875414,293.09520187667067,360.9408449907961,323.5984260576147,gt200,gt200,True,10.0
03151,14511,12,319.50177409473406,313.5933119206317,333.32564827612384,327.6493731624724,gt200,gt200,True,20.0
03151,14612,9,357.39469329328784,346.7351775919812,368.02410081379134,359.40574334793234,gt200,gt200,True,20.0
03151,14713,16,228.01543337697166,217.10726760974205,241.37233610967877,238.92890670741485,gt200,gt200,True,40.0
03151,15002,10,193.38285860152678,180.49843164727486,204.15233116063038,200.34615318566978,100_200,gt200,False,10.0
03151,15003,28,108.79572808651503,98.16709171801095,122.50818232819455,113.73779090884116,100_200,100_200,True,60.0
03151,15081,187,66.84302138286027,39.9960168492179,88.15153628637584,56.710767287806775,50_100,50_100,True,290.0
03151,15083,63,85.6196427967294,58.37822225406494,107.76314172954737,83.86085868755781,50_100,50_100,True,100.0
03151,15085,20,105.85860712510905,75.59109578601314,118.6316657194267,114.19638779719268,100_200,100_200,True,20.0
03151,15090,21,114.106064657447,93.645136868257,127.20283525866499,110.02324725480179,100_200,100_200,True,30.0
03151,16051,7,221.5633819238868,211.14727278716268,239.31955258843175,233.91787356107506,gt200,gt200,True,10.0
03153,01002,7,346.9055717572497,337.1100253488843,353.76093405527297,355.39187026152626,gt200,gt200,True,10.0
03153,01003,5,284.94113611516644,278.9308282445627,294.0405786345288,290.42104680374064,gt200,gt200,True,10.0
03153,01056,19,262.47169587233265,243.73634452235672,275.97979914950696,272.82240965381874,gt200,gt200,True,30.0
03153,01060,15,274.2643604500712,264.1227271946304,316.71663771051436,296.68766360482243,gt200,gt200,True,20.0
03153,01062,6,265.9700341739218,238.6029754168366,279.5288810141129,267.0662136060139,gt200,gt200,True,10.0
03153,02000,166,238.95213550009268,227.03731688459473,253.49870316396908,244.31273237279342,gt200,gt200,True,250.0
03153,03155,577,52.73869849745056,31.472608961426328,75.58223530848386,53.09494875084385,50_100,50_100,True,840.0
03153,03159,1206,70.37786027465577,39.44813950994823,91.84228399295384,52.99590530027207,50_100,50_100,True,1720.0
03153,03241,1021,88.49081337576186,71.36499560995672,115.6887476058967,99.65662362362795,50_100,50_100,True,1490.0
03153,03251,9,212.71499692706524,190.26016458745264,222.85057923658115,194.75974287885566,gt200,100_200,False,10.0
03153,03252,16,95.22699612618521,79.61342194676902,113.41415005228103,95.7127174412347,50_100,50_100,True,20.0
03153,03254,906,53.89657085039608,35.04404131065226,74.07676767896496,51.37909091907069,50_100,50_100,True,1320.0
03153,03255,28,74.63731211908788,56.98992629185937,95.87485560610072,76.02104116529989,50_100,50_100,True,40.0
03153,03257,20,121.40430252996583,101.3323475261463,137.61371243455974,122.36965582777448,100_200,100_200,True,20.0
03153,03351,66,105.18512429999254,93.33587549553552,130.51304613808733,124.10562607868893,100_200,100_200,True,100.0
03153,03353,24,214.99499446059463,196.9886226253591,234.8523399457486,211.96889822021765,gt200,gt200,True,30.0
03153,03355,6,203.6855204135208,192.54117997292138,224.55499609947825,197.01092531785676,gt200,100_200,False,10.0
03153,03358,26,171.85221051723204,146.82683079700908,190.15546852022317,162.27973524610815,100_200,100_200,True,40.0
03153,03359,9,248.3802906936231,232.2684394313428,268.250868961809,261.87381282311344,gt200,gt200,True,10.0
03153,03360,7,153.79005014273213,148.65965661136448,176.80335050592072,160.90467941497698,100_200,100_200,True,10.0
03153,03361,16,185.98086853544226,163.2095484750096,212.87327383583676,192.25574112845706,100_200,100_200,True,30.0
03153,03403,17,264.30933454874736,250.07119431863703,270.28175176287135,265.6874680401705,gt200,gt200,True,20.0
03153,03404,11,213.66991018942403,189.9799981560757,229.73706065354526,217.6482504759686,gt200,gt200,True,20.0
03153,03454,16,296.09461776275833,268.8744417121793,322.13036590089575,293.56315591975664,gt200,gt200,True,20.0
03153,03459,10,216.18820026811636,190.17339459957066,234.40204266524384,221.96262584573958,gt200,gt200,True,20.0
03153,03460,7,222.03521118293173,198.5168757127606,228.76485451951368,224.11026726494458,gt200,gt200,True,10.0
03153,04011,46,229.7238697833614,206.24939615443097,233.98385743230392,229.8990642238995,gt200,gt200,True,60.0
03153,05111,32,349.49670140707144,317.42509832741257,355.9758458745045,336.5301641996346,gt200,gt200,True,60.0
03153,05112,18,345.11962357878815,314.460578977698,350.806903435822,335.6034606630718,gt200,gt200,True,20.0
03153,05113,17,319.10568123261925,285.9892205863046,319.2210534276959,310.8799647529996,gt200,gt200,True,30.0
03153,05124,8,301.2987973673045,284.8630065983659,318.33330709822144,304.8613520241437,gt200,gt200,True,10.0
03153,05158,25,332.442249733123,320.1293826634538,349.5348623000718,321.8410418641497,gt200,gt200,True,40.0
03153,05162,12,365.4666570755593,345.57067554922685,371.9074850816768,354.54803653395544,gt200,gt200,True,20.0
03153,05170,28,354.7936589616603,324.9110322266936,368.8215885197231,341.3089917252987,gt200,gt200,True,40.0
03153,05314,25,357.61822826711233,330.08689090840664,363.2908360502591,342.8187267858444,gt200,gt200,True,40.0
03153,05315,52,344.5792515339042,319.8037105379387,357.17217319251455,337.70393860955073,gt200,gt200,True,90.0
03153,05334,21,423.18370399772556,401.7738461513059,438.9660178896245,413.77758742085996,gt200,gt200,True,30.0
03153,05362,20,365.1617855265365,354.8825277836534,378.15090965149415,361.49669370946714,gt200,gt200,True,20.0
03153,05382,37,346.6186810996576,317.70396710322774,367.3626151068099,328.9614946370253,gt200,gt200,True,60.0
03153,05515,10,252.05210267466134,225.29453944027705,256.15373262703025,248.57494575882805,gt200,gt200,True,20.0
03153,05554,15,316.05598322182306,283.0719531694643,345.487942163924,313.31266476699113,gt200,gt200,True,20.0
03153,05562,12,293.7901985677398,262.52233382465295,319.47389670857945,292.1913256488513,gt200,gt200,True,20.0
03153,05566,18,257.3945327714041,225.92437017687502,295.3193008860861,256.2274400361043,gt200,gt200,True,20.0
03153,05711,21,176.32385418416274,152.47028008430163,181.19913597809867,167.36569936128285,100_200,100_200,True,30.0
03153,05754,17,181.49596586496907,162.24571367058113,193.15075148231318,183.4535439333554,100_200,100_200,True,20.0
03153,05766,17,140.25854641017767,124.64371716957498,160.7223349401912,130.51684441537364,100_200,100_200,True,20.0
03153,05770,37,151.29729339391403,129.98316633063735,183.2940080638516,163.22968521542063,100_200,100_200,True,40.0
03153,05774,6,163.70531771961834,151.5446510236918,180.39744497783028,153.8344007857467,100_200,100_200,True,10.0
03153,05911,4,301.88591967415925,278.4476650047898,302.62423993112003,291.4099139947113,gt200,gt200,True,20.0
03153,05913,21,280.29730181836135,247.28165436949797,282.62345050489813,267.93774631064895,gt200,gt200,True,30.0
03153,05974,17,191.66421230457505,168.74467770209745,233.34596294072165,201.12023453858393,100_200,gt200,False,20.0
03153,05978,12,262.0662302911756,238.47486347652125,273.79965130307016,251.8464199321694,gt200,gt200,True,20.0
03153,06412,178,312.49576161056285,288.545972489092,315.6351348686926,300.26559448655706,gt200,gt200,True,250.0
03153,06414,10,337.855824921057,320.0305369939769,342.37932335655717,324.8155493011106,gt200,gt200,True,20.0
03153,06431,7,369.79425295149485,364.2906498841939,378.983840719834,363.18303036827234,gt200,gt200,True,10.0
03153,06432,6,340.7338092843311,316.00144531608134,363.51272089415306,326.7414617486051,gt200,gt200,True,10.0
03153,06433,18,340.6966432510045,323.24175662370243,355.9393301246219,335.0650514494178,gt200,gt200,True,20.0
03153,06434,58,300.5156295623858,280.63251999780937,309.7114280854113,287.8151520291632,gt200,gt200,True,70.0
03153,06436,26,320.4900426151796,303.940540906158,335.02146191386976,312.72276890063694,gt200,gt200,True,30.0
03153,06438,11,318.4482002543941,302.84118772432134,333.12498312425816,304.6434484176968,gt200,gt200,True,10.0
03153,06611,15,138.56216129061622,106.9533042906134,138.71231257933943,117.46696377284533,100_200,100_200,True,30.0
03153,06633,33,124.95736635392834,100.38271759658655,140.5517691954458,112.60956255920475,100_200,100_200,True,40.0
03153,08111,15,470.9958676920687,450.51073780993397,479.916759310111,462.2978870383261,gt200,gt200,True,30.0
03153,08116,11,474.0896262780769,453.567507471216,493.8909478174828,476.08854786498495,gt200,gt200,True,20.0
03153,08118,13,450.2062792768568,434.9839849698898,463.9110769140468,440.18471367801357,gt200,gt200,True,20.0
03153,08136,9,459.351793131324,437.68301884994514,469.4152857470684,434.19790874295927,gt200,gt200,True,10.0
03153,08212,43,468.1336564669217,449.6651219123991,472.34902675980607,452.70813321783345,gt200,gt200,True,70.0
03153,08222,7,399.6247283365233,378.5469105028425,404.44887103517004,385.110256444531,gt200,gt200,True,20.0
03153,08226,16,412.907069115672,386.35748713574924,426.54706533612796,392.17494444914297,gt200,gt200,True,20.0
03153,08317,3,565.039666016894,562.3478623934235,579.8914266621689,546.0868682643002,gt200,gt200,True,10.0
03153,09161,11,473.52076210635437,463.3677895192819,483.2037654185697,460.28691105006146,gt200,gt200,True,20.0
03153,09162,36,560.983850643181,540.3726893748237,565.2320124763743,548.5047725390673,gt200,gt200,True,80.0
03153,09184,26,571.2448895833993,539.2515495052668,590.2671999777992,561.2655459885577,gt200,gt200,True,50.0
03153,09564,22,372.33217624049337,352.89694705739834,379.10034393919227,358.07197794324554,gt200,gt200,True,30.0
03153,11000,218,269.4312045109147,260.0846098440667,300.28525233260956,281.8366434902507,gt200,gt200,True,320.0
03153,12054,7,252.54517852571558,226.51145623577838,265.659986698041,247.08342188084237,gt200,gt200,True,10.0
03153,14612,6,333.9933698393013,312.19560579336706,349.99513888484273,327.1982253620022,gt200,gt200,True,10.0
03153,14713,33,202.6479003259455,185.4116212970155,221.13524171459926,193.72301353892783,gt200,100_200,False,40.0
03153,15002,13,151.07257766832657,140.14854862398255,158.5504792592557,152.08157753956007,100_200,100_200,True,20.0
03153,15003,57,103.43264150158505,96.52506896131027,136.95066109870754,116.15151768342929,100_200,100_200,True,70.0
03153,15083,17,87.35810853351875,74.32452039193463,114.04215352753813,98.14922196054644,50_100,50_100,True,30.0
03153,15085,839,53.024095449346454,28.721354499448708,76.27831083511352,50.58559121546082,50_100,50_100,True,1160.0
03153,15089,29,108.59844288971523,86.79171178880853,133.1215912003029,111.25152678438992,100_200,100_200,True,30.0
03153,16051,18,147.53957470500285,139.08035135437493,151.76892260682826,140.52161462203355,100_200,100_200,True,30.0
03153,16061,26,71.16182138668256,61.54071293838706,97.58734658855809,72.95404393591647,50_100,50_100,True,40.0
03153,16062,42,70.38845764057999,60.12927657483732,88.12424354310318,61.472378679356424,50_100,50_100,True,70.0
03153,16073,35,199.73133921192195,186.1518226953036,218.67341074358583,196.6505559376327,100_200,100_200,True,50.0
03154,01062,1,191.9854139875549,191.9854139875549,191.9854139875549,216.7138398349543,100_200,gt200,False,10.0
03154,02000,68,207.06845274301227,188.7004709907166,224.82087692352343,201.2540309914102,gt200,gt200,True,110.0
03154,03155,27,114.94481853614053,99.89549775144765,146.49374907408045,119.34140641562745,100_200,100_200,True,30.0
03154,03159,36,135.78172755042362,98.30334712692023,157.81243915815674,123.63575361744549,100_200,100_200,True,50.0
03154,03241,437,107.89832805420488,79.89765932585438,125.90801805686165,106.14356228007416,100_200,100_200,True,660.0
03154,03254,54,90.63597000133873,74.33821300777893,104.36162558113315,87.59962142636775,50_100,50_100,True,80.0
03154,03256,6,163.67457491748596,151.95713812268605,182.4899517340878,164.7786321167708,100_200,100_200,True,10.0
03154,03351,22,85.7794164595439,80.93436345185093,103.1480043118841,95.3495122517848,50_100,50_100,True,40.0
03154,03353,12,174.07044487234737,152.1285296915085,195.9693515897183,172.87190923862937,100_200,100_200,True,20.0
03154,03355,10,147.130427311436,122.68000188781512,170.473082630752,143.31189087510458,100_200,100_200,True,20.0
03154,03358,6,143.79527348788486,126.70083075662765,161.28158564268577,138.02499683399358,100_200,100_200,True,10.0
03154,03360,3,97.8215668322471,88.12532639229798,133.7905914328942,108.78870565700919,50_100,100_200,False,10.0
03154,03403,11,275.51241112959184,245.14353347570685,278.89721507890954,266.68323903192316,gt200,gt200,True,20.0
03154,03404,7,253.14863053204715,229.50727684966992,262.66862756279,252.1149839783629,gt200,gt200,True,10.0
03154,03454,19,315.04711813287963,293.8308962833197,332.8009373635752,315.29014334090897,gt200,gt200,True,20.0
03154,03459,10,256.12615762255126,248.2667956356641,271.8974196610903,252.48439487034588,gt200,gt200,True,10.0
03154,04011,17,224.48449884324893,192.8226204212969,234.9302040300362,223.03738209157197,gt200,gt200,True,20.0
03154,05111,20,401.8652786356859,392.3955115299368,408.0585947543156,394.88761770765774,gt200,gt200,True,40.0
03154,05113,12,359.61297440829895,351.3013067429565,374.91399661293093,366.7156931270107,gt200,gt200,True,20.0
03154,05158,9,389.4287289363021,367.51627901442123,401.01774758483185,380.43867006820335,gt200,gt200,True,20.0
03154,05162,9,417.7709117331774,402.686747677598,431.7075404674185,413.6600889044702,gt200,gt200,True,20.0
03154,05315,22,401.05685754040155,392.20807329397087,409.7101127046173,400.47513355774026,gt200,gt200,True,50.0
03154,05334,14,481.396275312157,472.73849310356087,490.1936836690121,476.23381837035777,gt200,gt200,True,30.0
03154,05374,18,353.3452865142727,338.904396337905,364.5349801067069,352.9332313184301,gt200,gt200,True,30.0
03154,05566,3,302.71670260604276,283.92025571656126,318.70769919858003,293.8922911790411,gt200,gt200,True,10.0
03154,05711,11,215.44479583329814,204.14724410086637,221.7839920795256,212.02042136293161,gt200,gt200,True,10.0
03154,05770,6,185.33295904898762,170.7466060898211,197.24502606990387,190.97773971020916,100_200,100_200,True,10.0
03154,05913,40,330.34806831182016,319.64286951498536,337.1281349197939,323.8388797903903,gt200,gt200,True,50.0
03154,05978,4,313.72152450164936,304.62181187350785,326.8937523695225,307.03378986495557,gt200,gt200,True,10.0
03154,06412,17,373.42227293971854,361.57836634326236,380.2112630331257,370.84497757612644,gt200,gt200,True,30.0
03154,06432,6,406.76389071878674,382.1776105876388,430.95791430654117,396.56568137211593,gt200,gt200,True,10.0
03154,06438,7,375.16868006139265,354.9039471680995,386.2481719151949,374.7681099876031,gt200,gt200,True,10.0
03154,06534,16,289.42679666371566,267.81507391269474,303.8759916266424,282.75924120814176,gt200,gt200,True,20.0
03154,06633,6,187.76251169313943,173.4669983055626,195.52199303515602,181.8583976000661,100_200,100_200,True,10.0
03154,08111,11,530.0271149737722,515.2833118176168,537.1052373926385,528.1717456333212,gt200,gt200,True,20.0
03154,08115,10,546.4705470621955,521.9855636092371,566.4484137356742,548.0741889688595,gt200,gt200,True,20.0
03154,08118,11,501.98233159107514,485.74115305295777,523.2494624948529,506.62790426468894,gt200,gt200,True,20.0
03154,08119,12,513.3186259703355,489.146548161082,526.1423685424837,502.4658055824915,gt200,gt200,True,20.0
03154,08125,22,481.78729256356576,457.94162985216605,502.8670410468382,472.20075630148165,gt200,gt200,True,30.0
03154,08222,7,458.1452317796497,448.13631726454383,473.46430189481373,454.9720728096866,gt200,gt200,True,10.0
03154,08317,6,616.6520330344349,583.2076111644222,630.4110458800621,615.2871559297308,gt200,gt200,True,10.0
03154,09161,3,510.69488003638844,510.68314447236963,515.9058352432301,508.99966292006053,gt200,gt200,True,10.0
03154,09162,26,598.1825817081714,581.7274429024509,615.0783590699829,597.0133442514253,gt200,gt200,True,50.0
03154,09176,12,508.3226282784799,469.8275599186665,516.0066862443393,488.2078082412242,gt200,gt200,True,20.0
03154,09184,32,606.0617141849752,581.3180375335841,627.5518827791196,609.2050916343985,gt200,gt200,True,60.0
03154,09274,4,555.4314991931643,532.2553742496497,563.9513188138333,548.9110845535155,gt200,gt200,True,10.0
03154,09564,14,404.1446212061151,402.8297063012789,424.00138064346555,408.7792574095019,gt200,gt200,True,30.0
03154,11000,138,219.57048580716872,214.64560077781147,236.86608711100703,225.20679012726782,gt200,gt200,True,230.0
03154,12067,7,308.9946439519063,261.61501651254616,329.57349430215095,295.81652435270763,gt200,gt200,True,10.0
03154,12069,7,191.4387822941011,171.10828717275575,204.2028461963138,159.83360648133436,100_200,100_200,True,10.0
03154,14511,9,263.607388888518,262.2599069905087,292.5742167444348,276.2695139144682,gt200,gt200,True,20.0
03154,14612,15,297.5531485498776,292.75257649518767,318.7543163802241,312.50353030910793,gt200,gt200,True,20.0
03154,14626,16,396.2017970491241,375.5987594862613,410.2158834641189,377.8988652652738,gt200,gt200,True,20.0
03154,14713,24,186.59764160166233,176.1124639061196,215.08720864875897,188.14471140026166,100_200,100_200,True,30.0
03154,15002,7,156.07906727939846,141.20919441665896,164.35878823314667,148.6427656182759,100_200,100_200,True,10.0
03154,15003,175,61.46604747503423,56.56613108227046,85.57618434816318,70.05771705242343,50_100,50_100,True,280.0
03154,15081,42,78.46549327935585,54.032640453987916,95.26395911053119,67.59953030246119,50_100,50_100,True,50.0
03154,15083,572,45.02198956674985,24.12059529099042,69.88352481823777,41.14558596096084,25_50,25_50,True,950.0
03154,15085,60,62.1809889290688,36.04186970398789,84.86547698266916,63.856529309912,50_100,50_100,True,110.0
03154,15089,12,75.64118684362218,57.82447309966312,103.30973347769196,89.51055853540028,50_100,50_100,True,20.0
03154,15090,13,95.9153030191001,83.20494294835905,136.94001276733383,105.00609534221361,50_100,100_200,False,20.0
03157,01002,17,289.2978372203512,276.46668811679064,307.2651205797632,292.69285082892765,gt200,gt200,True,20.0
03157,01003,4,226.1430449174448,222.23382668475986,238.7517167852814,230.57541266473265,gt200,gt200,True,10.0
03157,01056,11,205.3527232524855,193.32896878197462,218.23255400150273,209.36373533005442,gt200,gt200,True,20.0
03157,01060,229,220.15627405461157,196.74678413580887,247.28555820903094,233.89868119477617,gt200,gt200,True,340.0
03157,01062,5,212.40186189637322,196.69605390058211,219.418953862685,204.9748805870658,gt200,gt200,True,10.0
03157,02000,214,181.9095652897551,166.44256790815683,195.70339574992056,181.04399342727757,100_200,100_200,True,350.0
03157,03155,26,83.33169247474615,67.20563969558322,102.7214218741963,88.96184169335683,50_100,50_100,True,40.0
03157,03159,54,113.20391044501352,91.55265385715744,123.57264033316379,108.06611002067852,100_200,100_200,True,100.0
03157,03241,5381,46.91170559617429,31.95046267509903,72.13924130497745,50.36691217524243,25_50,50_100,False,8600.0
03157,03251,14,157.8803745771654,146.93709376360943,181.6123117686209,150.18527683674986,100_200,100_200,True,10.0
03157,03252,20,87.51826019023093,79.25522587449552,97.54212775539365,82.62859894251318,50_100,50_100,True,30.0
03157,03254,1420,38.34231312018971,25.107203959241406,59.50349521340796,41.541176007588234,25_50,25_50,True,2350.0
03157,03256,12,107.0415890180676,92.11125972119751,123.355160949509,110.05059489903513,100_200,100_200,True,20.0
03157,03257,24,98.35571641286307,76.68685140561651,114.26081936552235,93.0038651555493,50_100,50_100,True,40.0
03157,03351,205,56.94930628226712,39.84393797036504,80.79210945149444,60.64682417008604,50_100,50_100,True,350.0
03157,03352,8,237.84416840624704,216.33194923887655,257.7219445063774,227.78668712487215,gt200,gt200,True,10.0
03157,03353,10,153.59911165536684,130.20051776148887,155.75098816364624,148.53361987494398,100_200,100_200,True,20.0
03157,03355,10,144.72384982553567,136.9758540074344,153.07019063897732,137.15592337353695,100_200,100_200,True,10.0
03157,03358,37,102.78234654384937,95.64538449149569,123.32171997802504,99.87412731216637,100_200,50_100,False,50.0
03157,03360,19,101.59976189526678,87.4001472193343,123.59581739600311,101.55928423366002,100_200,100_200,True,20.0
03157,03361,9,149.90708732039198,113.49962581396838,155.27244508512163,135.56499380343777,100_200,100_200,True,20.0
03157,03403,19,215.44093209706,211.39831976996655,217.6689051393833,215.78323220520534,gt200,gt200,True,20.0
03157,03404,16,192.03638436228448,190.06418733212786,208.9719440757409,195.8395920640853,100_200,100_200,True,30.0
